ObjectId,AcademicYear,AcademicPeriod
50034599,2022,004
50034599,2023,003
50034599,2023,004
50034600,2021,003
50034600,2021,004
50034600,2022,003
50034600,2022,004
50034600,2023,003
50034600,2023,004
50034601,2021,003
50034601,2021,004
50034601,2022,003
50034601,2022,004
50034601,2023,003
50034601,2023,004
50034601,2024,003
50034601,2024,004
50034601,2025,003
50034603,2021,003
50034603,2021,004
50034603,2022,003
50034603,2022,004
50034603,2023,003
50034603,2023,004
50034603,2024,003
50034603,2024,004
50034603,2025,003
50034604,2021,003
50034604,2021,004
50034604,2022,003
50034604,2022,004
50034604,2023,003
50034604,2023,004
50034604,2024,003
50034604,2024,004
50034604,2025,003
50034958,2021,003
50034958,2021,004
50034958,2022,003
50034958,2022,004
50034958,2023,003
50034972,2021,003
50034972,2021,004
50034972,2022,003
50034972,2022,004
50034972,2023,003
50034972,2023,004
50034972,2024,003
50034972,2024,004
50034972,2025,003
50034983,2021,004
50034983,2023,003
50035189,2021,004
50035189,2022,004
50035343,2021,004
50035343,2022,004
50035360,2021,003
50035360,2022,003
50035360,2023,003
50035360,2024,003
50035360,2025,003
50035364,2021,004
50035364,2022,004
50035385,2021,003
50035385,2022,003
50035385,2023,003
50035385,2024,003
50035385,2025,003
50035389,2021,003
50035761,2021,004
50035761,2022,004
50035761,2023,004
50035761,2024,004
50035772,2021,003
50035772,2021,004
50035772,2022,003
50036294,2021,004
50036294,2022,004
50036294,2023,004
50036388,2021,003
50036388,2021,004
50036388,2022,003
50036388,2022,004
50036388,2023,003
50036388,2023,004
50036388,2024,003
50036388,2024,004
50036388,2025,003
50036388,2025,004
50036402,2021,003
50036402,2021,004
50036402,2022,003
50036402,2022,004
50036402,2023,003
50036402,2023,004
50036402,2024,003
50036402,2024,004
50036402,2025,003
50036402,2025,004
50036404,2021,003
50036404,2021,004
50036404,2022,003
50036404,2022,004
50036404,2023,003
50036404,2023,004
50036404,2024,003
50036404,2024,004
50036404,2025,003
50036404,2025,004
50037611,2021,003
50037611,2022,003
50037611,2023,003
50037611,2024,003
50037611,2025,003
50038000,2021,003
50038001,2021,003
50038002,2021,003
50038004,2021,003
50038031,2021,003
50038387,2021,003
50038387,2021,004
50038387,2022,003
50038387,2022,004
50038387,2023,003
50038387,2023,004
50038387,2024,003
50038387,2024,004
50038387,2025,003
50038597,2021,003
50038597,2022,003
50038597,2023,003
50038597,2024,003
50039535,2021,003
50039535,2022,003
50039535,2023,003
50039535,2024,003
50039535,2025,003
50040402,2021,003
50040402,2022,003
50040402,2023,003
50040402,2024,003
50040402,2025,003
50041609,2021,003
50041609,2021,004
50041609,2022,003
50041609,2022,004
50041609,2023,003
50041609,2023,004
50041609,2024,003
50041609,2024,004
50041609,2025,003
50042844,2022,003
50042844,2023,003
50042844,2024,003
50042844,2025,003
50044084,2021,003
50044084,2021,004
50044084,2022,003
50044084,2022,004
50044365,2021,004
50044385,2021,004
50044538,2021,003
50044544,2021,003
50044992,2021,003
50044992,2022,003
50044992,2023,003
50044992,2024,003
50044992,2025,003
50045179,2021,003
50045179,2022,003
50045179,2023,003
50045179,2024,003
50045179,2025,003
50045180,2021,003
50045180,2022,003
50045180,2023,003
50045180,2024,003
50045180,2025,003
50045181,2021,003
50045181,2021,004
50045181,2022,003
50045181,2022,004
50045181,2023,003
50045181,2023,004
50045181,2024,003
50045181,2024,004
50045181,2025,003
50045306,2021,003
50045456,2021,003
50045456,2022,003
50045456,2023,003
50045456,2024,003
50045494,2021,003
50045494,2021,004
50045494,2022,003
50045494,2022,004
50045494,2023,004
50045494,2024,003
50045630,2021,003
50045630,2023,003
50045662,2021,003
50045835,2021,003
50045835,2021,004
50045835,2022,003
50045835,2022,004
50045835,2023,003
50045835,2023,004
50045835,2024,003
50045835,2024,004
50045835,2025,003
50045992,2021,004
50045992,2022,004
50045992,2023,004
50045992,2024,004
50046381,2021,003
50046400,2021,003
50046495,2021,003
50046495,2022,003
50046984,2021,003
50046984,2022,003
50046985,2021,003
50046985,2022,003
50046985,2023,003
50046985,2024,003
50046994,2021,003
50046994,2022,003
50046994,2023,003
50046994,2024,003
50046994,2025,003
50046996,2021,003
50046996,2022,003
50046996,2023,003
50046996,2024,003
50046996,2025,003
50047001,2021,003
50047001,2022,003
50047001,2023,003
50047001,2024,003
50047001,2025,003
50047003,2021,003
50047003,2022,003
50047003,2023,003
50047003,2024,003
50047003,2025,003
50047005,2021,003
50047005,2022,003
50047005,2023,003
50047005,2024,003
50047005,2025,003
50047007,2021,003
50047007,2022,003
50047007,2023,003
50047007,2024,003
50047007,2025,003
50047384,2021,003
50047387,2021,003
50047474,2021,003
50047886,2021,003
50047888,2021,004
50047888,2022,004
50047888,2023,004
50047888,2024,004
50048232,2021,004
50048232,2023,003
50048232,2023,004
50048368,2021,003
50048368,2022,003
50048368,2023,003
50048368,2024,003
50048368,2025,003
50048380,2021,003
50048380,2021,004
50048380,2022,003
50048380,2022,004
50048380,2023,003
50048380,2023,004
50048380,2024,003
50048380,2024,004
50048380,2025,003
50048446,2021,003
50048446,2022,003
50048446,2023,003
50048446,2024,003
50048446,2025,003
50048448,2021,004
50048448,2022,004
50048448,2023,004
50048448,2024,004
50048448,2025,004
50048478,2021,003
50048478,2021,004
50048478,2022,003
50048478,2022,004
50048478,2023,003
50048478,2023,004
50048478,2024,003
50048478,2024,004
50048478,2025,003
50048481,2021,003
50048481,2021,004
50048481,2022,003
50048481,2022,004
50048481,2023,003
50048481,2023,004
50048481,2024,003
50048481,2024,004
50048481,2025,003
50048552,2021,003
50048552,2021,004
50048552,2022,003
50048552,2022,004
50048552,2023,003
50048552,2023,004
50048552,2024,003
50048552,2024,004
50048552,2025,003
50048572,2021,004
50048572,2022,004
50048572,2023,004
50048602,2021,003
50048602,2022,003
50048602,2023,003
50048697,2021,003
50048697,2021,004
50048697,2022,003
50048697,2022,004
50048697,2023,003
50048697,2023,004
50048697,2024,003
50048697,2024,004
50048697,2025,003
50048767,2021,003
50048767,2022,003
50048767,2023,003
50048767,2024,003
50048767,2025,003
50048770,2021,003
50048770,2022,003
50048770,2023,003
50048770,2024,003
50048770,2024,004
50061217,2021,003
50061217,2021,004
50061217,2022,003
50061217,2022,004
50061217,2023,003
50061217,2023,004
50061217,2024,003
50061217,2024,004
50061217,2025,003
50061222,2021,003
50061222,2022,004
50061222,2023,004
50061222,2024,004
50159680,2021,003
50159680,2021,004
50159680,2022,003
50159680,2022,004
50159680,2023,003
50159680,2023,004
50159680,2024,003
50159680,2024,004
50159680,2025,003
50159734,2021,003
50292675,2021,004
50292675,2022,004
50292675,2023,004
50292675,2024,003
50292675,2024,004
50293173,2021,003
50293173,2021,004
50293173,2022,003
50293173,2022,004
50293173,2023,003
50293173,2023,004
50293173,2024,003
50293173,2024,004
50293173,2025,003
50293347,2021,003
50293347,2022,003
50293347,2023,003
50293347,2024,003
50293347,2025,003
50296029,2021,003
50296029,2021,004
50296029,2022,003
50296029,2022,004
50296029,2023,003
50296029,2023,004
50296029,2024,003
50296029,2024,004
50296029,2025,003
50299497,2021,003
50299497,2021,004
50299497,2022,003
50299497,2022,004
50299497,2023,003
50299497,2023,004
50299497,2024,003
50299497,2024,004
50299497,2025,003
50300221,2021,003
50300221,2021,004
50300221,2022,003
50300221,2022,004
50300221,2023,003
50300221,2023,004
50300221,2024,003
50300221,2024,004
50300221,2025,003
50301598,2021,003
50301598,2021,004
50301598,2022,003
50301598,2022,004
50301598,2023,003
50301598,2023,004
50301598,2024,003
50301598,2024,004
50301598,2025,003
50301943,2021,003
50301943,2021,004
50301943,2022,003
50301943,2022,004
50301943,2023,003
50301943,2023,004
50301943,2024,003
50301943,2024,004
50301943,2025,003
50306353,2021,004
50306353,2022,004
50306353,2023,004
50306353,2024,004
50308114,2021,003
50308114,2021,004
50308114,2022,003
50308114,2022,004
50308114,2023,003
50308114,2023,004
50308114,2024,003
50308114,2024,004
50308114,2025,003
50308117,2021,003
50308117,2021,004
50308117,2022,003
50308117,2022,004
50308117,2023,003
50308117,2023,004
50308117,2024,003
50308117,2024,004
50308117,2025,003
50308120,2021,003
50308120,2021,004
50308120,2022,003
50308120,2022,004
50308120,2023,003
50308120,2023,004
50308120,2024,003
50308120,2024,004
50308120,2025,003
50308238,2021,004
50308551,2021,004
50308913,2021,003
50308913,2021,004
50308913,2022,003
50308913,2022,004
50308913,2023,003
50308913,2023,004
50308913,2024,003
50308913,2024,004
50308913,2025,003
50309111,2021,004
50309111,2022,004
50309111,2023,004
50309111,2024,004
50310572,2021,003
50310572,2021,004
50310572,2022,003
50310572,2022,004
50310572,2023,003
50310572,2023,004
50310572,2024,003
50310572,2024,004
50310572,2025,003
50310572,2025,004
50311001,2021,003
50311001,2021,004
50311001,2022,003
50311001,2022,004
50311001,2023,003
50311001,2023,004
50311001,2024,003
50311001,2024,004
50311001,2025,003
50312448,2021,004
50312448,2022,004
50312448,2023,004
50312448,2024,004
50312917,2021,003
50312917,2021,004
50312917,2022,003
50312917,2022,004
50312917,2023,003
50312917,2023,004
50312917,2024,003
50312917,2024,004
50312917,2025,003
50312973,2021,003
50312973,2022,003
50312973,2023,003
50312973,2024,003
50312973,2025,003
50313233,2021,003
50313233,2021,004
50313233,2022,003
50313233,2022,004
50313233,2023,003
50313233,2023,004
50313233,2024,003
50313233,2024,004
50313233,2025,003
50313790,2021,004
50313886,2021,004
50313975,2021,004
50313975,2022,004
50313975,2023,004
50313975,2024,004
50313989,2021,004
50313989,2022,004
50314878,2021,004
50314918,2022,004
50314918,2024,004
50314925,2021,004
50314979,2021,004
50315113,2021,004
50315113,2022,004
50315113,2023,004
50315113,2024,004
50315132,2021,003
50315132,2021,004
50315132,2022,003
50315132,2022,004
50315132,2023,003
50315132,2023,004
50315132,2024,003
50315132,2024,004
50315132,2025,003
50315132,2025,004
50315732,2021,003
50315732,2021,004
50315732,2022,003
50315732,2022,004
50315732,2023,003
50315732,2023,004
50315732,2024,003
50315732,2024,004
50315732,2025,003
50315967,2021,003
50315967,2021,004
50315967,2022,003
50315967,2022,004
50315967,2023,003
50315967,2023,004
50315967,2024,003
50315967,2024,004
50315967,2025,003
50316111,2021,003
50316111,2021,004
50316111,2022,003
50316111,2022,004
50316111,2023,003
50316111,2023,004
50316111,2024,003
50316111,2024,004
50316111,2025,003
50316245,2021,004
50316245,2022,004
50316245,2023,004
50316249,2021,004
50316249,2022,004
50316249,2023,004
50316249,2024,004
50316249,2025,004
50316738,2021,003
50316738,2021,004
50316738,2022,003
50316738,2022,004
50316738,2023,003
50316738,2023,004
50316738,2024,003
50316738,2024,004
50316738,2025,003
50316739,2021,003
50316739,2021,004
50316739,2022,003
50316739,2022,004
50316739,2023,003
50316739,2023,004
50316739,2024,003
50316739,2024,004
50316739,2025,003
50316746,2021,003
50316746,2021,004
50316746,2022,003
50316746,2022,004
50316746,2023,003
50316746,2023,004
50316746,2024,003
50316746,2024,004
50316746,2025,003
50316750,2021,003
50316750,2021,004
50316750,2022,003
50316750,2022,004
50316750,2023,003
50316750,2023,004
50316750,2024,003
50316750,2025,003
50316778,2021,003
50316778,2021,004
50316778,2022,003
50316778,2022,004
50316778,2023,003
50316778,2023,004
50316778,2024,003
50316778,2024,004
50316778,2025,003
50316778,2025,004
50316781,2021,003
50316781,2021,004
50316781,2022,003
50316781,2022,004
50316781,2023,003
50316781,2023,004
50316781,2024,003
50316781,2024,004
50316781,2025,003
50316781,2025,004
50316874,2021,003
50316874,2021,004
50316874,2022,003
50316874,2022,004
50316874,2023,003
50316874,2023,004
50316874,2024,003
50316874,2024,004
50316874,2025,003
50320941,2021,003
50320949,2021,004
50322423,2021,003
50322423,2021,004
50322423,2022,003
50322423,2022,004
50322423,2023,003
50322423,2023,004
50322423,2024,003
50322423,2024,004
50322423,2025,003
50322423,2025,004
50324033,2021,003
50324033,2022,003
50324033,2023,003
50324033,2024,003
50324033,2025,003
50324503,2021,003
50324503,2021,004
50324503,2022,003
50324503,2022,004
50324503,2023,003
50324503,2023,004
50324503,2024,003
50324503,2024,004
50324503,2025,003
50324503,2025,004
50324589,2021,003
50324589,2021,004
50324589,2022,003
50324589,2022,004
50324589,2023,003
50324589,2023,004
50324589,2024,003
50324589,2024,004
50324589,2025,003
50324589,2025,004
50326279,2021,004
50326279,2022,004
50326279,2023,004
50326279,2024,004
50326279,2025,004
50326304,2021,003
50326304,2021,004
50326304,2022,003
50326304,2022,004
50326304,2023,003
50326304,2023,004
50326304,2024,003
50326304,2024,004
50326304,2025,003
50326304,2025,004
50326726,2021,003
50326726,2021,004
50326726,2022,003
50326726,2022,004
50326726,2023,003
50326726,2023,004
50326726,2024,003
50326726,2024,004
50326726,2025,003
50326726,2025,004
50327239,2021,003
50327239,2021,004
50327239,2022,003
50327239,2022,004
50327239,2023,003
50327239,2023,004
50327239,2024,003
50327239,2024,004
50327239,2025,003
50327239,2025,004
50327241,2021,003
50327241,2021,004
50327241,2022,003
50327241,2022,004
50327241,2023,003
50327241,2023,004
50327241,2024,003
50327241,2024,004
50327241,2025,003
50327241,2025,004
50327261,2021,003
50327261,2022,003
50327261,2023,003
50327261,2024,003
50327261,2025,003
50327286,2021,003
50327286,2021,004
50327286,2022,003
50327286,2022,004
50327286,2023,003
50327286,2023,004
50327286,2024,003
50327286,2024,004
50327286,2025,003
50327286,2025,004
50327287,2021,003
50327287,2021,004
50327287,2022,003
50327287,2022,004
50327287,2023,003
50327287,2023,004
50327287,2024,003
50327287,2024,004
50327287,2025,003
50327287,2025,004
50327417,2021,004
50327417,2022,004
50327417,2023,004
50327417,2024,004
50327417,2025,004
50327426,2021,003
50327426,2021,004
50327426,2022,003
50327426,2022,004
50327426,2023,003
50327426,2023,004
50327426,2024,003
50327426,2024,004
50327426,2025,003
50327426,2025,004
50327509,2021,004
50327509,2022,004
50327509,2023,004
50327509,2024,004
50327509,2025,004
50327671,2021,004
50327671,2022,004
50327671,2023,004
50327671,2024,004
50327671,2025,004
50327673,2021,003
50327673,2022,003
50327673,2023,003
50327673,2024,003
50327673,2025,003
50327676,2021,003
50327676,2022,003
50327676,2023,003
50327676,2024,003
50327676,2025,003
50327677,2021,004
50327677,2022,004
50327677,2023,004
50327677,2024,004
50327677,2025,004
50327678,2021,003
50327678,2021,004
50327678,2022,003
50327678,2022,004
50327678,2023,003
50327678,2023,004
50327678,2024,003
50327678,2024,004
50327678,2025,003
50327678,2025,004
50327715,2021,003
50327715,2022,003
50327715,2023,003
50327715,2024,003
50327715,2025,003
50328064,2021,003
50328064,2022,003
50328064,2023,003
50328064,2024,003
50328064,2025,003
50328068,2021,004
50328071,2021,004
50328071,2023,004
50328071,2025,004
50328076,2021,003
50328076,2021,004
50328076,2022,003
50328076,2022,004
50328076,2023,003
50328076,2023,004
50328076,2024,003
50328076,2024,004
50328076,2025,003
50328076,2025,004
50328124,2021,003
50328124,2021,004
50328124,2022,003
50328124,2022,004
50328124,2023,003
50328124,2023,004
50328124,2024,003
50328124,2024,004
50328124,2025,003
50328124,2025,004
50328344,2021,003
50328344,2022,003
50328344,2023,003
50328344,2024,003
50328344,2025,003
50328355,2021,003
50328355,2022,003
50328355,2023,003
50328355,2024,003
50328355,2025,003
50328792,2021,003
50328792,2022,003
50328792,2023,003
50328792,2024,003
50328792,2024,004
50328792,2025,003
50329566,2021,003
50329566,2021,004
50329566,2022,003
50329566,2022,004
50329566,2023,003
50329566,2023,004
50329566,2024,003
50329566,2024,004
50329566,2025,003
50329566,2025,004
50329698,2021,004
50329698,2022,004
50329698,2023,004
50329698,2024,004
50329800,2021,003
50330116,2021,004
50330116,2022,004
50330116,2023,004
50330116,2024,004
50330116,2025,004
50330452,2021,003
50330562,2021,003
50330562,2021,004
50330562,2022,003
50330562,2022,004
50330562,2023,003
50330562,2023,004
50330562,2024,003
50330562,2024,004
50330562,2025,003
50330579,2021,003
50331913,2021,004
50331936,2021,003
50331936,2021,004
50331936,2022,003
50331936,2022,004
50331936,2023,003
50331936,2023,004
50331936,2024,003
50331936,2024,004
50331936,2025,003
50332451,2021,004
50332451,2022,004
50332451,2023,004
50332451,2024,004
50332451,2025,004
50332903,2021,003
50332903,2022,003
50332903,2023,003
50332903,2024,003
50332986,2021,003
50334816,2021,003
50334816,2022,003
50334816,2023,003
50334816,2024,003
50334819,2024,003
50334830,2021,003
50334830,2022,003
50334830,2023,003
50334830,2024,003
50334830,2025,003
50335115,2021,003
50335115,2021,004
50335115,2022,003
50335115,2022,004
50335115,2023,003
50335115,2023,004
50335115,2024,003
50335115,2024,004
50335115,2025,003
50335115,2025,004
50337340,2021,004
50337340,2022,004
50337340,2023,004
50337340,2024,004
50337378,2021,003
50337378,2022,003
50337378,2023,003
50337378,2024,003
50337378,2025,003
50339925,2021,003
50339925,2021,004
50339925,2022,003
50339925,2022,004
50339925,2023,003
50339925,2023,004
50339925,2024,003
50339925,2024,004
50339925,2025,003
50340177,2021,003
50340267,2021,003
50340465,2021,004
50340465,2022,004
50340465,2023,004
50340465,2024,004
